year,age,population
2035,90,8311.666
2035,91,6932.726
2035,92,5661.047
2035,93,4564.145
2035,94,3622.523
2035,95,2757.118
2035,96,2043.06
2035,97,1494.747
2035,98,1062.126
2035,99,729.415
2035,100,1319.778
2036,0,135080.868
2036,1,134119.736
2036,2,133424.473
2036,3,132823.557
2036,4,132219.78
2036,5,131657.747
2036,6,131185.936
2036,7,130711.082
2036,8,130255.959
2036,9,129812.439
2036,10,129407.468
2036,11,129049.689
2036,12,128691.352
2036,13,128274.333
2036,14,127926.557
2036,15,128306.693
2036,16,130110.936
2036,17,132063.059
2036,18,134082.362
2036,19,135601.132
2036,20,135237.667
2036,21,135034.511
2036,22,134997.03
2036,23,134881.932
2036,24,133932.316
2036,25,132263.008
2036,26,131385.658
2036,27,130334.05
2036,28,128706.646
2036,29,126693.578
2036,30,124865.5
2036,31,123508.203
2036,32,122208.84
2036,33,121079.303
2036,34,120333.526
2036,35,119867.746
2036,36,118587.596
2036,37,117032.023
2036,38,116356.849
2036,39,115971.5
2036,40,115793.491
2036,41,115538.703
2036,42,115167.66
2036,43,115152.804
2036,44,115738.766
2036,45,118129.253
2036,46,119054.636
2036,47,117010.677
2036,48,115806.425
2036,49,114295.21
2036,50,111236.613
2036,51,108106.129
2036,52,105275.912
2036,53,104054.905
2036,54,102400.784
2036,55,99143.96
2036,56,96030.564
2036,57,92488.026
2036,58,89457.034
2036,59,87954.322
2036,60,86991.237
2036,61,86442.761
2036,62,86194.625
2036,63,85143.329
2036,64,83900.347
2036,65,82821.45
2036,66,80645.905
2036,67,78091.008
2036,68,74269.886
2036,69,70581.612
2036,70,69097.933
2036,71,67234.11
2036,72,65757.515
2036,73,61853.023
2036,74,53867.2
2036,75,48568.099
2036,76,46232.131
2036,77,44477.604
2036,78,43399.335
2036,79,40693.577
2036,80,37583.207
2036,81,34837.52
2036,82,31428.523
2036,83,28360.4
2036,84,25336.809
2036,85,22148.004
2036,86,19185.547
2036,87,16426.266
2036,88,13950.711
2036,89,11519.742
2036,90,9013.433
2036,91,7128.056
2036,92,5853.614
2036,93,4695.181
2036,94,3710.853
2036,95,2883.976
2036,96,2146.111
2036,97,1551.902
2036,98,1106.589
2036,99,765.828
2036,100,1393.225
2037,0,135384.473
2037,1,134405.497
2037,2,133759.257
2037,3,133158.872
2037,4,132609.013
2037,5,132039.695
2037,6,131505.306
2037,7,131056.193
2037,8,130600.069
2037,9,130158.563
2037,10,129724.58
2037,11,129323.424
2037,12,128966.133
2037,13,128604.639
2037,14,128182.583
2037,15,127825.788
2037,16,128193.647
2037,17,129982.042
2037,18,131935.714
2037,19,133931.831
2037,20,135431.765
2037,21,135067.128
2037,22,134869.265
2037,23,134839.828
2037,24,134735.151
2037,25,133795.149
2037,26,132128.456
2037,27,131248.099
2037,28,130191.484
2037,29,128558.212
2037,30,126538.138
2037,31,124701.425
2037,32,123333.433
2037,33,122021.875
2037,34,120879.11
2037,35,120120.291
2037,36,119643.742
2037,37,118354.742
2037,38,116789.315
2037,39,116102.492
2037,40,115702.5
2037,41,115509.703
2037,42,115240.505
2037,43,114855.826
2037,44,114824.994
2037,45,115392.796
2037,46,117760.62
2037,47,118663.329
2037,48,116596.759
2037,49,115364.944
2037,50,113821.794
2037,51,110733.125
2037,52,107571.647
2037,53,104710.515
2037,54,103454.337
2037,55,101767.874
2037,56,98483.483
2037,57,95343.382
2037,58,91774.753
2037,59,88712.106
2037,60,87164.092
2037,61,86146.704
2037,62,85536.58
2037,63,85220.296
2037,64,84102.249
2037,65,82792.599
2037,66,81641.925
2037,67,79404.309
2037,68,76790.361
2037,69,72919.51
2037,70,69166.625
2037,71,67586.735
2037,72,65636.199
2037,73,64058.349
2037,74,60098.807
2037,75,52171.063
2037,76,46883.135
2037,77,44483.297
2037,78,42645.268
2037,79,41448.624
2037,80,38680.45
2037,81,35529.382
2037,82,32734.979
2037,83,29332.64
2037,84,26276.48
2037,85,23295.661
2037,86,20190.371
2037,87,17325.441
2037,88,14690.308
2037,89,12338.254
2037,90,10052.522
2037,91,7740.401
2037,92,6020.337
2037,93,4859.335
2037,94,3823.018
2037,95,2958.884
2037,96,2248.36
2037,97,1632.833
2037,98,1150.417
2037,99,798.565
2037,100,1469.601
2038,0,135731.532
2038,1,134722.181
2038,2,134049.556
2038,3,133496.44
2038,4,132946.465
2038,5,132430.822
2038,6,131888.832
2038,7,131376.934
2038,8,130946.289
2038,9,130503.579
2038,10,130071.518
2038,11,129641.273
2038,12,129240.624
2038,13,128880.17
2038,14,128513.624
2038,15,128082.64
2038,16,127713.757
2038,17,128066.148
2038,18,129856.254
2038,19,131786.787
2038,20,133764.086
2038,21,135262.375
2038,22,134903.05
2038,23,134713.398
2038,24,134694.419
2038,25,134598.813
2038,26,133660.793
2038,27,131991.334
2038,28,131105.878
2038,29,130042.842
2038,30,128402.054
2038,31,126373.491
2038,32,124526.449
2038,33,123146.276
2038,34,121821.617
2038,35,120666.001
2038,36,119896.344
2038,37,119410.153
2038,38,118111.137
2038,39,116535.149
2038,40,115834.601
2038,41,115420.435
2038,42,115212.835
2038,43,114929.83
2038,44,114530.27
2038,45,114482.623
2038,46,115030.515
2038,47,117373.871
2038,48,118249.26
2038,49,116156.307
2038,50,114891.985
2038,51,113314.393
2038,52,110193.822
2038,53,107002.06
2038,54,104109.648
2038,55,102819.067
2038,56,101099.64
2038,57,97787.375
2038,58,94617.575
2038,59,91019.365
2038,60,87920.072
2038,61,86321.689
2038,62,85246.175
2038,63,84571.927
2038,64,84184.976
2038,65,82999.753
2038,66,81620.833
2038,67,80396.62
2038,68,78095.685
2038,69,75415.162
2038,70,71480.024
2038,71,67664.249
2038,72,65991.818
2038,73,63953.054
2038,74,62268.317
2038,75,58258.054
2038,76,50396.836
2038,77,45123.658
2038,78,42661.216
2038,79,40736.808
2038,80,39414.842
2038,81,36584.685
2038,82,33403.099
2038,83,30572.115
2038,84,27193.829
2038,85,24169.245
2038,86,21250.538
2038,87,18246.232
2038,88,15495.805
2038,89,12998.377
2038,90,10783.334
2038,91,8653.033
2038,92,6546.193
2038,93,4999.097
2038,94,3960.108
2038,95,3052.715
2038,96,2310.325
2038,97,1713.159
2038,98,1212.263
2038,99,831.231
2038,100,1545.322
2039,0,135950.018
2039,1,135081.764
2039,2,134370.718
2039,3,133789.794
2039,4,133286.266
2039,5,132770.057
2039,6,132281.514
2039,7,131761.706
2039,8,131268.089
2039,9,130850.623
2039,10,130417.182
2039,11,129988.8
2039,12,129559.024
2039,13,129155.271
2039,14,128789.799
2039,15,128414.349
2039,16,127971.386
2039,17,127587.286
2039,18,127941.855
2039,19,129709.015
2039,20,131620.807
2039,21,133596.519
2039,22,135099.595
2039,23,134748.483
2039,24,134569.456
2039,25,134559.578
2039,26,134465.353
2039,27,133523.896
2039,28,131849.556
2039,29,130957.575
2039,30,129886.425
2039,31,128236.598
2039,32,126197.868
2039,33,124339.042
2039,34,122945.789
2039,35,121608.433
2039,36,120442.192
2039,37,119662.819
2039,38,119165.788
2039,39,117856.043
2039,40,116267.44
2039,41,115553.713
2039,42,115125.396
2039,43,114903.584
2039,44,114605.527
2039,45,114190.287
2039,46,114124.151
2039,47,114650.484
2039,48,116964.642
2039,49,117808.641
2039,50,115684.521
2039,51,114385.096
2039,52,112770.849
2039,53,109619.083
2039,54,106396.73
2039,55,103473.921
2039,56,102148.225
2039,57,100395.288
2039,58,97052.03
2039,59,93848.802
2039,60,90216.139
2039,61,87075.854
2039,62,85423.619
2039,63,84287.693
2039,64,83546.902
2039,65,83088.331
2039,66,81833.068
2039,67,80383.093
2039,68,79083.485
2039,69,76711.539
2039,70,73948.291
2039,71,69950.732
2039,72,66077.975
2039,73,64311.099
2039,74,62179.379
2039,75,60388.798
2039,76,56329.787
2039,77,48541.59
2039,78,43289.75
2039,79,40763.452
2039,80,38747.899
2039,81,37296.617
2039,82,34413.324
2039,83,31214.495
2039,84,28362.895
2039,85,25029.436
2039,86,22056.495
2039,87,19217.584
2039,88,16332.167
2039,89,13712.193
2039,90,11365.77
2039,91,9297.184
2039,92,7335.748
2039,93,5442.865
2039,94,4075.039
2039,95,3164.778
2039,96,2386.871
2039,97,1763.03
2039,98,1273.642
2039,99,877.154
2039,100,1620.71
2040,0,136076.709
2040,1,135312.872
2040,2,134734.551
2040,3,134113.929
2040,4,133582.101
2040,5,133111.771
2040,6,132622.277
2040,7,132155.707
2040,8,131653.911
2040,9,131173.291
2040,10,130764.909
2040,11,130335.036
2040,12,129907.104
2040,13,129474.231
2040,14,129065.54
2040,15,128691.221
2040,16,128303.814
2040,17,127845.785
2040,18,127464.118
2040,19,127796.2
2040,20,129544.815
2040,21,131455.063
2040,22,133435.578
2040,23,134946.34
2040,24,134605.851
2040,25,134436.108
2040,26,134427.631
2040,27,134329.352
2040,28,133382.336
2040,29,131701.665
2040,30,130801.484
2040,31,129720.678
2040,32,128060.124
2040,33,126009.787
2040,34,124138.303
2040,35,122732.391
2040,36,121384.556
2040,37,120208.799
2040,38,119418.517
2040,39,118909.886
2040,40,117587.353
2040,41,115986.768
2040,42,115259.908
2040,43,114818.033
2040,44,114580.754
2040,45,114266.838
2040,46,113834.332
2040,47,113748.099
2040,48,114248.341
2040,49,116529.239
2040,50,117336.644
2040,51,115178.882
2040,52,113842.056
2040,53,112191.537
2040,54,109008.232
2040,55,105756.221
2040,56,102802.429
2040,57,101440.995
2040,58,99651.079
2040,59,96273.035
2040,60,93031.168
2040,61,89359.823
2040,62,86175.871
2040,63,84467.79
2040,64,83269.168
2040,65,82460.896
2040,66,81927.361
2040,67,80600.094
2040,68,79077.192
2040,69,77694.038
2040,70,75234.897
2040,71,72388.77
2040,72,68335.135
2040,73,64405.677
2040,74,62539.283
2040,75,60316.437
2040,76,58418.532
2040,77,54309.59
2040,78,46604.582
2040,79,41378.927
2040,80,38785.769
2040,81,36677.166
2040,82,35100.918
2040,83,32176.632
2040,84,28977.435
2040,85,26125.067
2040,86,22857.566
2040,87,19954.925
2040,88,17214.106
2040,89,14464.334
2040,90,11990.728
2040,91,9804.531
2040,92,7895.378
2040,93,6114.685
2040,94,4442.497
2040,95,3257.445
2040,96,2476.355
2040,97,1823.785
2040,98,1312.614
2040,99,922.724
2040,100,1705.485
2041,0,136207.996
2041,1,135452.324
2041,2,134970.164
2041,3,134480.653
2041,4,133908.731
2041,5,133409.847
2041,6,132965.756
2041,7,132497.908
2041,8,132049.16
2041,9,131560.124
2041,10,131088.461
2041,11,130683.531
2041,12,130254.028
2041,13,129822.997
2041,14,129385.219
2041,15,128967.76
2041,16,128581.542
2041,17,128179.04
2041,18,127723.522
2041,19,127319.603
2041,20,127633.592
2041,21,129380.805
2041,22,131295.891
2041,23,133284.125
2041,24,134804.991
2041,25,134473.816
2041,26,134305.669
2041,27,134293.176
2041,28,134188.738
2041,29,133234.702
2041,30,131546.084
2041,31,130636.17
2041,32,129543.986
2041,33,127871.256
2041,34,125808.435
2041,35,123924.735
2041,36,122508.323
2041,37,121151.124
2041,38,119964.67
2041,39,119162.721
2041,40,118640.402
2041,41,117305.69
2041,42,115693.214
2041,43,114953.864
2041,44,114497.194
2041,45,114243.649
2041,46,113912.264
2041,47,113460.926
2041,48,113350.188
2041,49,113820.628
2041,50,116062.949
2041,51,116830.751
2041,52,114637.185
2041,53,113263.288
2041,54,111575.874
2041,55,108361.921
2041,56,105079.692
2041,57,102094.455
2041,58,100693.748
2041,59,98862.58
2041,60,95444.446
2041,61,92159.394
2041,62,88446.865
2041,63,85218.057
2041,64,83452.111
2041,65,82189.887
2041,66,81310.84
2041,67,80699.999
2041,68,79298.651
2041,69,77694.984
2041,70,76211.802
2041,71,73664.747
2041,72,70740.485
2041,73,66631.115
2041,74,62642.401
2041,75,60677.804
2041,76,58363.022
2041,77,56352.77
2041,78,52195.598
2041,79,44582.747
2041,80,39387.058
2041,81,36726.884
2041,82,34531.545
2041,83,32838.115
2041,84,29888.77
2041,85,26709.754
2041,86,23877.318
2041,87,20695.438
2041,88,17882.576
2041,89,15257.132
2041,90,12659.726
2041,91,10344.469
2041,92,8331.092
2041,93,6593.137
2041,94,5003.803
2041,95,3555.729
2041,96,2549.486
2041,97,1893.412
2041,98,1359.428
2041,99,952.245
2041,100,1796.619
2042,0,136296.636
2042,1,135595.887
2042,2,135114.295
2042,3,134719.348
2042,4,134277.795
2042,5,133738.639
2042,6,133265.796
2042,7,132842.91
2042,8,132392.596
2042,9,131956.444
2042,10,131476.18
2042,11,131007.892
2042,12,130603.25
2042,13,130170.61
2042,14,129734.707
2042,15,129288.194
2042,16,128858.935
2042,17,128457.641
2042,18,128057.626
2042,19,127579.943
2042,20,127158.15
2042,21,127471.214
2042,22,129223.42
2042,23,131146.253
2042,24,133144.615
2042,25,134674.267
2042,26,134344.72
2042,27,134172.761
2042,28,134154.128
2042,29,134042.08
2042,30,133079.383
2042,31,131381.277
2042,32,130459.912
2042,33,129354.89
2042,34,127669.095
2042,35,125594.23
2042,36,123700.476
2042,37,122274.721
2042,38,120906.961
2042,39,119709.072
2042,40,118893.368
2042,41,118357.901
2042,42,117011.094
2042,43,115387.462
2042,44,114634.406
2042,45,114162.178
2042,46,113890.739
2042,47,113540.328
2042,48,113065.83
2042,49,112927.06
2042,50,113362.755
2042,51,115563.31
2042,52,116288.77
2042,53,114059.853
2042,54,112648.186
2042,55,110924.497
2042,56,107679.265
2042,57,104366.351
2042,58,101346.406
2042,59,99901.988
2042,60,98023.712
2042,61,94560.9
2042,62,91229.819
2042,63,87475.108
2042,64,84200.199
2042,65,82375.667
2042,66,81046.551
2042,67,80094.579
2042,68,79403.861
2042,69,77920.693
2042,70,76220.644
2042,71,74635.561
2042,72,72004.583
2042,73,69001.076
2042,74,64833.421
2042,75,60789.425
2042,76,58725.182
2042,77,56314.307
2042,78,54189.159
2042,79,49983.295
2042,80,42471.204
2042,81,37312.626
2042,82,34593.563
2042,83,32320.909
2042,84,30522.222
2042,85,27567.791
2042,86,24430.193
2042,87,21637.375
2042,88,18561.494
2042,89,15857.148
2042,90,13364.494
2042,91,10931.684
2042,92,8790.569
2042,93,6961.362
2042,94,5405.66
2042,95,4015.679
2042,96,2786.485
2042,97,1949.764
2042,98,1412.13
2042,99,987.205
2042,100,1880.861
2043,0,136303.653
2043,1,135696.786
2043,2,135262.424
2043,3,134866.652
2043,4,134518.927
2043,5,134109.62
2043,6,133596.347
2043,7,133144.508
2043,8,132738.785
2043,9,132300.805
2043,10,131873.291
2043,11,131396.28
2043,12,130928.258
2043,13,130520.441
2043,14,130082.918
2043,15,129638.348
2043,16,129180.077
2043,17,128735.876
2043,18,128337.142
2043,19,127914.938
2043,20,127419.493
2043,21,126997.012
2043,22,127315.581
2043,23,129075.655
2043,24,131008.616
2043,25,133015.791
2043,26,134546.522
2043,27,134213.16
2043,28,134035.227
2043,29,134009
2043,30,133887.636
2043,31,132914.733
2043,32,131205.436
2043,33,130271.171
2043,34,129152.421
2043,35,127453.96
2043,36,125369.258
2043,37,123466.648
2043,38,122030.33
2043,39,120651.264
2043,40,119439.854
2043,41,118610.965
2043,42,118062.404
2043,43,116704.222
2043,44,115068.318
2043,45,114300.81
2043,46,113811.433
2043,47,113520.548
2043,48,113146.768
2043,49,112645.705
2043,50,112474.149
2043,51,112872.294
2043,52,115028.041
2043,53,115711.076
2043,54,113446.172
2043,55,111997.287
2043,56,110236.448
2043,57,106959.349
2043,58,103612.454
2043,59,100553.715
2043,60,99059.567
2043,61,97128.904
2043,62,93618.547
2043,63,90240.1
2043,64,86442.156
2043,65,83121.155
2043,66,81234.853
2043,67,79836.811
2043,68,78809.45
2043,69,78030.947
2043,70,76450.708
2043,71,74652.693
2043,72,72968.083
2043,73,70251.66
2043,74,67164.735
2043,75,62942.878
2043,76,58844.85
2043,77,56676.17
2043,78,54167.651
2043,79,51922.384
2043,80,47666.234
2043,81,40267.442
2043,82,35161.991
2043,83,32395.083
2043,84,30057.982
2043,85,28170.819
2043,86,25232.246
2043,87,22156.102
2043,88,19423.764
2043,89,16473.541
2043,90,13896.746
2043,91,11549.767
2043,92,9297.563
2043,93,7345.34
2043,94,5711.164
2043,95,4346.646
2043,96,3155.244
2043,97,2133.491
2043,98,1454.384
2043,99,1025.9
2043,100,1963.668
2044,0,136219.123
2044,1,135715.701
2044,2,135367.995
2044,3,135017.848
2044,4,134668.777
2044,5,134352.789
2044,6,133968.935
2044,7,133476.549
2044,8,133041.691
2044,9,132647.964
2044,10,132218.434
2044,11,131794.101
2044,12,131317.283
2044,13,130846.087
2044,14,130433.384
2044,15,129987.209
2044,16,129530.931
2044,17,129057.788
2044,18,128616.25
2044,19,128195.389
2044,20,127755.379
2044,21,127259.353
2044,22,126842.622
2044,23,127169.553
2044,24,128939.922
2044,25,130881.691
2044,26,132889.97
2044,27,134416.304
2044,28,134076.97
2044,29,133891.595
2044,30,133856.08
2044,31,133723.856
2044,32,132739.055
2044,33,131017.105
2044,34,130069.056
2044,35,128936.948
2044,36,127228.011
2044,37,125134.655
2044,38,123222
2044,39,121774.356
2044,40,120381.915
2044,41,119157.609
2044,42,118315.592
2044,43,117754.603
2044,44,116383.917
2044,45,114735.041
2044,46,113951.548
2044,47,113443.511
2044,48,113128.825
2044,49,112728.3
2044,50,112196.088
2044,51,111989.061
2044,52,112346.917
2044,53,114457.48
2044,54,115097.023
2044,55,112796.712
2044,56,111309.699
2044,57,109510.795
2044,58,106198.4
2044,59,102813.465
2044,60,99710.371
2044,61,98160.992
2044,62,96174.299
2044,63,92615.045
2044,64,89187.837
2044,65,85346.864
2044,66,81977.239
2044,67,80027.339
2044,68,78558.011
2044,69,77447.925
2044,70,76566.567
2044,71,74887.367
2044,72,72993.427
2044,73,71206.754
2044,74,68400.351
2044,75,65232.442
2044,76,60957.555
2044,77,56803.72
2044,78,54528.36
2044,79,51918.14
2044,80,49545.968
2044,81,45241.088
2044,82,37977.921
2044,83,32944.637
2044,84,30143.946
2044,85,27759.694
2044,86,25802.743
2044,87,22900.043
2044,88,19906.401
2044,89,17255.212
2044,90,14450.506
2044,91,12015.865
2044,92,9831.171
2044,93,7775.156
2044,94,6025.797
2044,95,4595.225
2044,96,3421.967
2044,97,2422.077
2044,98,1593.042
2044,99,1056.674
2044,100,2047.476
2045,0,136047.468
2045,1,135642.717
2045,2,135391.557
2045,3,135126.628
2045,4,134822.407
2045,5,134504.793
2045,6,134213.831
2045,7,133850.498
2045,8,133374.964
2045,9,132951.954
2045,10,132566.435
2045,11,132139.93
2045,12,131715.758
2045,13,131235.735
2045,14,130759.689
2045,15,130338.343
2045,16,129880.5
2045,17,129409.405
2045,18,128938.976
2045,19,128475.41
2045,20,128036.786
2045,21,127596.159
2045,22,127105.953
2045,23,126697.853
2045,24,127035.597
2045,25,128814.936
2045,26,130757.815
2045,27,132761.712
2045,28,134281.478
2045,29,133934.701
2045,30,133740.201
2045,31,133693.842
2045,32,133549.085
2045,33,132550.898
2045,34,130815.439
2045,35,129853.985
2045,36,128710.683
2045,37,126992.423
2045,38,124889.24
2045,39,122965.788
2045,40,121504.753
2045,41,120099.59
2045,42,118862.443
2045,43,118008.01
2045,44,117433.378
2045,45,116049.488
2045,46,114386.202
2045,47,113585.247
2045,48,113054.245
2045,49,112712.436
2045,50,112280.592
2045,51,111714.659
2045,52,111469.553
2045,53,111786.989
2045,54,113850.989
2045,55,114447.255
2045,56,112110.664
2045,57,110584.561
2045,58,108743.791
2045,59,105391.923
2045,60,101963.379
2045,61,98811.033
2045,62,97202.523
2045,63,95157.607
2045,64,91548.032
2045,65,88071.903
2045,66,84185.548
2045,67,80766.202
2045,68,78750.504
2045,69,77202.978
2045,70,75996.436
2045,71,75009.454
2045,72,73232.552
2045,73,71240.322
2045,74,69346.103
2045,75,66451.679
2045,76,63202.048
2045,77,58872.177
2045,78,54663.808
2045,79,52277.012
2045,80,49559.561
2045,81,47056.111
2045,82,42714.148
2045,83,35612.798
2045,84,30672.97
2045,85,27856.66
2045,86,25444.143
2045,87,23436.02
2045,88,20590.584
2045,89,17700.201
2045,90,15151.497
2045,91,12507.258
2045,92,10233.529
2045,93,8227.841
2045,94,6383.155
2045,95,4847.883
2045,96,3619.973
2045,97,2631.918
2045,98,1813.036
2045,99,1158.427
2045,100,2126.218
2046,0,135802.211
2046,1,135482.839
2046,2,135323.14
2046,3,135153.455
2046,4,134933.818
2046,5,134660.546
2046,6,134367.707
2046,7,134096.895
2046,8,133750.076
2046,9,133286.302
2046,10,132871.372
2046,11,132488.683
2046,12,132062.271
2046,13,131634.889
2046,14,131150.012
2046,15,130665.399
2046,16,130232.403
2046,17,129759.744
2046,18,129291.423
2046,19,128798.986
2046,20,128317.755
2046,21,127878.541
2046,22,127443.664
2046,23,126962.187
2046,24,126565.145
2046,25,126912.421
2046,26,128693.042
2046,27,130631.55
2046,28,132628.883
2046,29,134140.63
2046,30,133784.714
2046,31,133579.544
2046,32,133520.688
2046,33,133361.894
2046,34,132349.47
2046,35,130600.871
2046,36,129628.182
2046,37,128474.792
2046,38,126745.986
2046,39,124632.231
2046,40,122695.943
2046,41,121222.167
2046,42,119804.342
2046,43,118555.126
2046,44,117687.073
2046,45,117098.039
2046,46,115699.492
2046,47,114020.386
2046,48,113197.731
2046,49,112640.528
2046,50,112267.02
2046,51,111801.307
2046,52,111199.129
2046,53,110915.913
2046,54,111191.692
2046,55,113209.142
2046,56,113760.919
2046,57,111387.148
2046,58,109818.09
2046,59,107930.792
2046,60,104533.749
2046,61,101056.741
2046,62,97851.905
2046,63,96181.734
2046,64,94076.378
2046,65,90416.274
2046,66,86888.514
2046,67,82955.819
2046,68,79485.273
2046,69,77397.274
2046,70,75758.913
2046,71,74453.688
2046,72,73360.88
2046,73,71483.69
2046,74,69388.125
2046,75,67387.058
2046,76,64403.325
2046,77,61067.872
2046,78,56684.234
2046,79,52420.545
2046,80,49915.988
2046,81,47088.082
2046,82,44458.948
2046,83,40096.729
2046,84,33185.585
2046,85,28363.394
2046,86,25550.966
2046,87,23128.692
2046,88,21090.217
2046,89,18323.536
2046,90,15557.78
2046,91,13128.138
2046,92,10663.528
2046,93,8569.582
2046,94,6759.97
2046,95,5139.158
2046,96,3818.439
2046,97,2785.89
2046,98,1973.866
2046,99,1321.519
2046,100,2252.469
2047,0,135498.266
2047,1,135248.97
2047,2,135167.95
2047,3,135088.193
2047,4,134963.281
2047,5,134774.167
2047,6,134525.264
2047,7,134252.372
2047,8,133997.734
2047,9,133662.386
2047,10,133206.625
2047,11,132794.47
2047,12,132411.75
2047,13,131982.078
2047,14,131549.888
2047,15,131056.455
2047,16,130560.254
2047,17,130112.443
2047,18,129642.571
2047,19,129152.273
2047,20,128642.185
2047,21,128160.434
2047,22,127726.993
2047,23,127300.773
2047,24,126830.447
2047,25,126443.212
2047,26,126792.359
2047,27,128568.785
2047,28,130500.716
2047,29,132490.037
2047,30,133992.07
2047,31,133625.466
2047,32,133407.969
2047,33,133335.133
2047,34,133161.432
2047,35,132135.108
2047,36,130375.549
2047,37,129392.701
2047,38,128227.962
2047,39,126487.827
2047,40,124361.479
2047,41,122413.019
2047,42,120926.57
2047,43,119496.886
2047,44,118234.439
2047,45,117352.011
2047,46,116747.054
2047,47,115332.391
2047,48,113633.317
2047,49,112785.799
2047,50,112197.927
2047,51,111790.158
2047,52,111287.996
2047,53,110649.643
2047,54,110327.167
2047,55,110561.444
2047,56,112530.95
2047,57,113036.929
2047,58,110622.184
2047,59,109005.436
2047,60,107065.337
2047,61,103618.111
2047,62,100089.463
2047,63,96830.274
2047,64,95095.821
2047,65,92929.087
2047,66,89215.597
2047,67,85634.851
2047,68,81654.504
2047,69,78127.16
2047,70,75955.114
2047,71,74224.18
2047,72,72819.764
2047,73,71617.806
2047,74,69635.231
2047,75,67437.192
2047,76,65326.632
2047,77,62248.893
2047,78,58826.471
2047,79,54388.219
2047,80,50067.419
2047,81,47440.815
2047,82,44508.987
2047,83,41765.308
2047,84,37403.503
2047,85,30713.413
2047,86,26033.278
2047,87,23243.523
2047,88,20831.818
2047,89,18784.957
2047,90,16119.388
2047,91,13494.489
2047,92,11205.38
2047,93,8939.838
2047,94,7044.852
2047,95,5446.474
2047,96,4050.66
2047,97,2937.805
2047,98,2090.441
2047,99,1441.345
2047,100,2457.14
2048,0,135095.595
2048,1,134955.826
2048,2,134938.75
2048,3,134936.278
2048,4,134900.523
2048,5,134805.838
2048,6,134640.766
2048,7,134411.438
2048,8,134154.535
2048,9,133911.084
2048,10,133583.536
2048,11,133130.528
2048,12,132718.309
2048,13,132332.253
2048,14,131897.769
2048,15,131457.051
2048,16,130952.072
2048,17,130441.129
2048,18,129996.109
2048,19,129504.25
2048,20,128996.323
2048,21,128485.703
2048,22,128009.803
2048,23,127585.05
2048,24,127169.909
2048,25,126709.486
2048,26,126324.41
2048,27,126669.953
2048,28,128439.98
2048,29,130363.862
2048,30,132343.483
2048,31,133834.259
2048,32,133455.296
2048,33,133224.028
2048,34,133136.348
2048,35,132948.065
2048,36,131909.981
2048,37,130140.531
2048,38,129146.273
2048,39,127969.361
2048,40,126215.818
2048,41,124077.53
2048,42,122117.05
2048,43,120618.731
2048,44,119176.038
2048,45,117899.636
2048,46,117001.315
2048,47,116378.881
2048,48,114943.946
2048,49,113221.849
2048,50,112345.115
2048,51,111724.069
2048,52,111279.424
2048,53,110740.848
2048,54,110065.223
2048,55,109703.751
2048,56,109895.275
2048,57,111815.405
2048,58,112271.274
2048,59,109811.007
2048,60,108140.214
2048,61,106141.571
2048,62,102640.872
2048,63,99058.812
2048,64,95743.236
2048,65,93943.154
2048,66,91711.409
2048,67,87943.018
2048,68,84307.635
2048,69,80274.112
2048,70,76679.628
2048,71,74422.279
2048,72,72598.082
2048,73,71091.495
2048,74,69774.739
2048,75,67687.345
2048,76,65384.342
2048,77,63158.185
2048,78,59984.728
2048,79,56471.853
2048,80,51977.209
2048,81,47599.797
2048,82,44856.432
2048,83,41832.688
2048,84,38990.054
2048,85,34653.931
2048,86,28214.838
2048,87,23699.219
2048,88,20952.488
2048,89,18572.837
2048,90,16541.207
2048,91,13994.103
2048,92,11531.28
2048,93,9405.079
2048,94,7358.111
2048,95,5679.313
2048,96,4295.815
2048,97,3118.401
2048,98,2203.573
2048,99,1527.216
2048,100,2686.244
2049,0,134560.984
2049,1,134563.713
2049,2,134650.098
2049,3,134710.375
2049,4,134751.274
2049,5,134745.204
2049,6,134674.32
2049,7,134528.534
2049,8,134314.866
2049,9,134068.998
2049,10,133833.12
2049,11,133508.174
2049,12,133055.102
2049,13,132639.581
2049,14,132248.665
2049,15,131805.665
2049,16,131353.474
2049,17,130833.773
2049,18,130325.684
2049,19,129858.666
2049,20,129349.126
2049,21,128840.686
2049,22,128335.923
2049,23,127868.779
2049,24,127455.129
2049,25,127049.822
2049,26,126591.659
2049,27,126203.27
2049,28,126543.023
2049,29,128305.162
2049,30,130219.31
2049,31,132187.715
2049,32,133665.578
2049,33,133272.81
2049,34,133026.907
2049,35,132924.729
2049,36,132723.96
2049,37,131675.147
2049,38,129894.58
2049,39,128888.083
2049,40,127696.836
2049,41,125930.514
2049,42,123780.478
2049,43,121808.794
2049,44,120297.465
2049,45,118841.087
2049,46,117549.231
2049,47,116633.496
2049,48,115989.318
2049,49,114531.022
2049,50,112781.705
2049,51,111873.363
2049,52,111216.624
2049,53,110735.07
2049,54,110158.928
2049,55,109446.402
2049,56,109044.808
2049,57,109192.427
2049,58,111058.742
2049,59,111459.352
2049,60,108947.434
2049,61,107216.698
2049,62,105155.467
2049,63,101599.427
2049,64,97962.009
2049,65,94589.223
2049,66,92719.527
2049,67,90420.481
2049,68,86595.418
2049,69,82899.446
2049,70,78802.565
2049,71,75141.211
2049,72,72797.957
2049,73,70877.871
2049,74,69264.152
2049,75,67832.353
